2022-12-06 17:58:39,941 DEBUG   HandlerThread:1524526 [system_info.py:_probe_git():188] Probing git done
2022-12-06 17:58:39,941 DEBUG   HandlerThread:1524526 [system_info.py:probe():241] Probing system done
2022-12-06 17:58:39,941 DEBUG   HandlerThread:1524526 [system_monitor.py:probe():177] {'os': 'Linux-4.18.0-425.3.1.el8.x86_64-x86_64-with-glibc2.28', 'python': '3.10.4', 'heartbeatAt': '2022-12-06T16:58:39.934962', 'startedAt': '2022-12-06T16:58:38.715422', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/volume1/scratch/hdeplaen/Kerch/examples/mvkpca-predict.py', 'codePath': 'examples/mvkpca-predict.py', 'git': {'remote': 'git@github.com:hdeplaen/rkm.git', 'commit': '347086ba1849349a826f5dabbabde8559ec2a969'}, 'email': 'henri.deplaen@esat.kuleuven.be', 'root': '/volume1/scratch/hdeplaen/Kerch', 'host': 'alanis.esat.kuleuven.be', 'username': 'hdeplaen', 'executable': '/users/sista/hdeplaen/Volume/System/Anaconda/envs/kerch/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3757.9737499999997, 'min': 800.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 4394.797, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}], 'disk': {'total': 62.44486618041992, 'used': 22.80431365966797}, 'gpu': 'Quadro P4000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro P4000', 'memory_total': 8505131008}], 'memory': {'total': 62.73107147216797}}
2022-12-06 17:58:39,941 INFO    HandlerThread:1524526 [system_monitor.py:probe():178] Finished collecting system info
2022-12-06 17:58:39,941 INFO    HandlerThread:1524526 [system_monitor.py:probe():181] Publishing system info
2022-12-06 17:58:39,941 DEBUG   HandlerThread:1524526 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2022-12-06 17:58:39,941 DEBUG   HandlerThread:1524526 [system_info.py:_save_pip():67] Saving pip packages done
2022-12-06 17:58:39,941 DEBUG   HandlerThread:1524526 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2022-12-06 17:58:40,860 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/wandb-summary.json
2022-12-06 17:58:40,860 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/conda-environment.yaml
2022-12-06 17:58:40,860 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/requirements.txt
2022-12-06 17:58:47,350 DEBUG   HandlerThread:1524526 [system_info.py:_save_conda():86] Saving conda packages done
2022-12-06 17:58:47,351 INFO    HandlerThread:1524526 [system_monitor.py:probe():183] Finished publishing system info
2022-12-06 17:58:47,352 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: stop_status
2022-12-06 17:58:47,353 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: stop_status
2022-12-06 17:58:47,780 DEBUG   SenderThread:1524526 [sender.py:send():303] send: telemetry
2022-12-06 17:58:47,782 DEBUG   SenderThread:1524526 [sender.py:send():303] send: files
2022-12-06 17:58:47,782 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-12-06 17:58:47,861 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_modified():292] file/dir modified: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/conda-environment.yaml
2022-12-06 17:58:47,862 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/output.log
2022-12-06 17:58:47,862 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/wandb-metadata.json
2022-12-06 17:58:48,729 DEBUG   SenderThread:1524526 [sender.py:send():303] send: telemetry
2022-12-06 17:58:48,859 INFO    Thread-16 :1524526 [upload_job.py:push():143] Uploaded file /tmp/tmpxbtmtbsxwandb/3twtx2i0-wandb-metadata.json
2022-12-06 17:58:49,494 INFO    StreamThr :1524526 [internal.py:wandb_internal():88] W&B internal server running at pid: 1524526, started at: 2022-12-06 17:58:49.493947
2022-12-06 17:58:49,495 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: status
2022-12-06 17:58:49,497 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: status
2022-12-06 17:58:49,498 DEBUG   SenderThread:1524526 [sender.py:send():303] send: header
2022-12-06 17:58:49,498 DEBUG   SenderThread:1524526 [sender.py:send():303] send: run
2022-12-06 17:58:49,500 INFO    WriterThread:1524526 [datastore.py:open_for_write():75] open: /users/sista/hdeplaen/ray_results/objective_2022-12-06_17-58-48/objective_4073b_00000_0_DIM_OUTPUT=1.0000,NUM_WEIGHTS=1.0000_2022-12-06_17-58-48/wandb/run-20221206_175849-4073b_00000/run-4073b_00000.wandb
2022-12-06 17:58:49,862 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_modified():292] file/dir modified: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/output.log
2022-12-06 17:58:50,862 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_modified():292] file/dir modified: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/output.log
2022-12-06 17:58:51,590 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: check_version
2022-12-06 17:58:51,590 INFO    SenderThread:1524526 [dir_watcher.py:__init__():216] watching files in: /users/sista/hdeplaen/ray_results/objective_2022-12-06_17-58-48/objective_4073b_00000_0_DIM_OUTPUT=1.0000,NUM_WEIGHTS=1.0000_2022-12-06_17-58-48/wandb/run-20221206_175849-4073b_00000/files
2022-12-06 17:58:51,590 INFO    SenderThread:1524526 [sender.py:_start_run_threads():928] run started: 4073b_00000 with start time 1670345929.493946
2022-12-06 17:58:51,590 DEBUG   SenderThread:1524526 [sender.py:send():303] send: summary
2022-12-06 17:58:51,592 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-06 17:58:51,592 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: check_version
2022-12-06 17:58:51,635 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: run_start
2022-12-06 17:58:51,636 DEBUG   HandlerThread:1524526 [system_info.py:__init__():31] System info init
2022-12-06 17:58:51,636 DEBUG   HandlerThread:1524526 [system_info.py:__init__():46] System info init done
2022-12-06 17:58:51,636 INFO    HandlerThread:1524526 [system_monitor.py:start():150] Starting system monitor
2022-12-06 17:58:51,636 INFO    SystemMonitor:1524526 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-12-06 17:58:51,636 INFO    HandlerThread:1524526 [system_monitor.py:probe():168] Collecting system info
2022-12-06 17:58:51,636 INFO    SystemMonitor:1524526 [interfaces.py:start():168] Started cpu
2022-12-06 17:58:51,637 INFO    SystemMonitor:1524526 [interfaces.py:start():168] Started disk
2022-12-06 17:58:51,637 INFO    SystemMonitor:1524526 [interfaces.py:start():168] Started gpu
2022-12-06 17:58:51,638 INFO    SystemMonitor:1524526 [interfaces.py:start():168] Started memory
2022-12-06 17:58:51,638 INFO    SystemMonitor:1524526 [interfaces.py:start():168] Started network
2022-12-06 17:58:51,654 DEBUG   HandlerThread:1524526 [system_info.py:probe():195] Probing system
2022-12-06 17:58:51,654 DEBUG   HandlerThread:1524526 [system_info.py:_probe_git():180] Probing git
2022-12-06 17:58:51,661 DEBUG   HandlerThread:1524526 [system_info.py:_probe_git():188] Probing git done
2022-12-06 17:58:51,661 DEBUG   HandlerThread:1524526 [system_info.py:probe():241] Probing system done
2022-12-06 17:58:51,661 DEBUG   HandlerThread:1524526 [system_monitor.py:probe():177] {'os': 'Linux-4.18.0-425.3.1.el8.x86_64-x86_64-with-glibc2.28', 'python': '3.10.4', 'heartbeatAt': '2022-12-06T16:58:51.654548', 'startedAt': '2022-12-06T16:58:49.476664', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/volume1/scratch/hdeplaen/Kerch/examples/mvkpca-predict.py', 'git': {'remote': 'git@github.com:hdeplaen/rkm.git', 'commit': '347086ba1849349a826f5dabbabde8559ec2a969'}, 'email': 'henri.deplaen@esat.kuleuven.be', 'root': '/volume1/scratch/hdeplaen/Kerch', 'host': 'alanis.esat.kuleuven.be', 'username': 'hdeplaen', 'executable': '/users/sista/hdeplaen/Volume/System/Anaconda/envs/kerch/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3755.5182499999996, 'min': 800.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}, {'current': 4366.219, 'min': 800.0, 'max': 4700.0}, {'current': 3700.0, 'min': 800.0, 'max': 4700.0}], 'disk': {'total': 62.44486618041992, 'used': 22.804336547851562}, 'gpu': 'Quadro P4000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro P4000', 'memory_total': 8505131008}], 'memory': {'total': 62.73107147216797}}
2022-12-06 17:58:51,661 INFO    HandlerThread:1524526 [system_monitor.py:probe():178] Finished collecting system info
2022-12-06 17:58:51,661 INFO    HandlerThread:1524526 [system_monitor.py:probe():181] Publishing system info
2022-12-06 17:58:51,662 DEBUG   HandlerThread:1524526 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2022-12-06 17:58:51,666 DEBUG   HandlerThread:1524526 [system_info.py:_save_pip():67] Saving pip packages done
2022-12-06 17:58:51,667 DEBUG   HandlerThread:1524526 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2022-12-06 17:58:51,862 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_modified():292] file/dir modified: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/output.log
2022-12-06 17:58:52,592 INFO    Thread-27 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /users/sista/hdeplaen/ray_results/objective_2022-12-06_17-58-48/objective_4073b_00000_0_DIM_OUTPUT=1.0000,NUM_WEIGHTS=1.0000_2022-12-06_17-58-48/wandb/run-20221206_175849-4073b_00000/files/requirements.txt
2022-12-06 17:58:52,593 INFO    Thread-27 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /users/sista/hdeplaen/ray_results/objective_2022-12-06_17-58-48/objective_4073b_00000_0_DIM_OUTPUT=1.0000,NUM_WEIGHTS=1.0000_2022-12-06_17-58-48/wandb/run-20221206_175849-4073b_00000/files/wandb-summary.json
2022-12-06 17:58:52,593 INFO    Thread-27 :1524526 [dir_watcher.py:_on_file_created():275] file/dir created: /users/sista/hdeplaen/ray_results/objective_2022-12-06_17-58-48/objective_4073b_00000_0_DIM_OUTPUT=1.0000,NUM_WEIGHTS=1.0000_2022-12-06_17-58-48/wandb/run-20221206_175849-4073b_00000/files/conda-environment.yaml
2022-12-06 17:58:55,864 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_modified():292] file/dir modified: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/output.log
2022-12-06 17:58:57,864 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_modified():292] file/dir modified: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/output.log
2022-12-06 17:58:58,737 DEBUG   SenderThread:1524526 [sender.py:send():303] send: exit
2022-12-06 17:58:58,737 INFO    SenderThread:1524526 [sender.py:send_exit():442] handling exit code: 0
2022-12-06 17:58:58,737 INFO    SenderThread:1524526 [sender.py:send_exit():444] handling runtime: 18
2022-12-06 17:58:58,737 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-06 17:58:58,737 INFO    SenderThread:1524526 [sender.py:send_exit():450] send defer
2022-12-06 17:58:58,738 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:58,738 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 0
2022-12-06 17:58:58,738 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:58,738 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 0
2022-12-06 17:58:58,738 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 1
2022-12-06 17:58:58,738 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:58,738 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 1
2022-12-06 17:58:58,738 INFO    HandlerThread:1524526 [system_monitor.py:finish():160] Stopping system monitor
2022-12-06 17:58:58,738 DEBUG   SystemMonitor:1524526 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-12-06 17:58:58,739 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined cpu
2022-12-06 17:58:58,739 DEBUG   SystemMonitor:1524526 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-12-06 17:58:58,739 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined disk
2022-12-06 17:58:58,739 DEBUG   SystemMonitor:1524526 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-12-06 17:58:58,810 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined gpu
2022-12-06 17:58:58,810 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined memory
2022-12-06 17:58:58,810 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined network
2022-12-06 17:58:58,810 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:58,810 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 1
2022-12-06 17:58:58,810 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 2
2022-12-06 17:58:58,810 DEBUG   SenderThread:1524526 [sender.py:send():303] send: stats
2022-12-06 17:58:58,811 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:58,811 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 2
2022-12-06 17:58:58,811 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:58,811 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 2
2022-12-06 17:58:58,811 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 3
2022-12-06 17:58:58,811 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:58,811 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 3
2022-12-06 17:58:58,811 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:58,812 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 3
2022-12-06 17:58:58,812 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 4
2022-12-06 17:58:58,812 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:58,812 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 4
2022-12-06 17:58:58,812 DEBUG   SenderThread:1524526 [sender.py:send():303] send: summary
2022-12-06 17:58:58,812 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-06 17:58:58,812 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:58,813 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 4
2022-12-06 17:58:58,813 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 5
2022-12-06 17:58:58,813 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:58,813 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 5
2022-12-06 17:58:58,813 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:58,813 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 5
2022-12-06 17:58:58,864 INFO    Thread-13 :1524526 [dir_watcher.py:_on_file_modified():292] file/dir modified: /volume1/scratch/hdeplaen/Kerch/wandb/run-20221206_175838-15qdcxvm/files/wandb-summary.json
2022-12-06 17:58:59,018 DEBUG   HandlerThread:1524526 [system_info.py:_save_conda():86] Saving conda packages done
2022-12-06 17:58:59,020 INFO    HandlerThread:1524526 [system_monitor.py:probe():183] Finished publishing system info
2022-12-06 17:58:59,020 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: stop_status
2022-12-06 17:58:59,021 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: stop_status
2022-12-06 17:58:59,022 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: partial_history
2022-12-06 17:58:59,023 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: poll_exit
2022-12-06 17:58:59,257 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 6
2022-12-06 17:58:59,258 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:59,258 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 6
2022-12-06 17:58:59,258 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:59,258 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 6
2022-12-06 17:58:59,381 DEBUG   SenderThread:1524526 [sender.py:send():303] send: telemetry
2022-12-06 17:58:59,381 DEBUG   SenderThread:1524526 [sender.py:send():303] send: telemetry
2022-12-06 17:58:59,381 DEBUG   SenderThread:1524526 [sender.py:send():303] send: config
2022-12-06 17:58:59,382 DEBUG   SenderThread:1524526 [sender.py:send():303] send: config
2022-12-06 17:58:59,382 DEBUG   SenderThread:1524526 [sender.py:send():303] send: history
2022-12-06 17:58:59,382 DEBUG   SenderThread:1524526 [sender.py:send():303] send: summary
2022-12-06 17:58:59,384 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-06 17:58:59,385 DEBUG   SenderThread:1524526 [sender.py:send():303] send: telemetry
2022-12-06 17:58:59,385 DEBUG   SenderThread:1524526 [sender.py:send():303] send: exit
2022-12-06 17:58:59,385 INFO    SenderThread:1524526 [sender.py:send_exit():442] handling exit code: 0
2022-12-06 17:58:59,385 INFO    SenderThread:1524526 [sender.py:send_exit():444] handling runtime: 7
2022-12-06 17:58:59,387 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-06 17:58:59,387 INFO    SenderThread:1524526 [sender.py:send_exit():450] send defer
2022-12-06 17:58:59,387 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: poll_exit
2022-12-06 17:58:59,387 DEBUG   SenderThread:1524526 [sender.py:send():303] send: exit
2022-12-06 17:58:59,387 INFO    SenderThread:1524526 [sender.py:send_exit():442] handling exit code: 0
2022-12-06 17:58:59,387 INFO    SenderThread:1524526 [sender.py:send_exit():444] handling runtime: 14
2022-12-06 17:58:59,387 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:59,387 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 0
2022-12-06 17:58:59,388 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-06 17:58:59,389 INFO    SenderThread:1524526 [sender.py:send_exit():450] send defer
2022-12-06 17:58:59,389 DEBUG   SenderThread:1524526 [sender.py:send():303] send: files
2022-12-06 17:58:59,389 INFO    SenderThread:1524526 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-12-06 17:58:59,389 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:59,389 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 0
2022-12-06 17:58:59,389 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:59,389 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 0
2022-12-06 17:58:59,389 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 1
2022-12-06 17:58:59,389 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:59,389 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 0
2022-12-06 17:58:59,389 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 1
2022-12-06 17:58:59,390 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:59,390 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 1
2022-12-06 17:58:59,390 INFO    HandlerThread:1524526 [system_monitor.py:finish():160] Stopping system monitor
2022-12-06 17:58:59,390 DEBUG   SystemMonitor:1524526 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-12-06 17:58:59,390 DEBUG   SystemMonitor:1524526 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-12-06 17:58:59,391 DEBUG   SystemMonitor:1524526 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-12-06 17:58:59,391 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined cpu
2022-12-06 17:58:59,392 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined disk
2022-12-06 17:58:59,455 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined gpu
2022-12-06 17:58:59,455 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined memory
2022-12-06 17:58:59,455 INFO    HandlerThread:1524526 [interfaces.py:finish():173] Joined network
2022-12-06 17:58:59,456 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:59,456 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:59,456 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 1
2022-12-06 17:58:59,456 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 1
2022-12-06 17:58:59,456 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 2
2022-12-06 17:58:59,456 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:59,456 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 1
2022-12-06 17:58:59,456 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 2
2022-12-06 17:58:59,457 DEBUG   SenderThread:1524526 [sender.py:send():303] send: stats
2022-12-06 17:58:59,457 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:59,457 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 2
2022-12-06 17:58:59,457 DEBUG   SenderThread:1524526 [sender.py:send_request():317] send_request: defer
2022-12-06 17:58:59,457 INFO    SenderThread:1524526 [sender.py:send_request_defer():459] handle sender defer: 2
2022-12-06 17:58:59,457 DEBUG   HandlerThread:1524526 [handler.py:handle_request():139] handle_request: defer
2022-12-06 17:58:59,457 INFO    SenderThread:1524526 [sender.py:transition_state():463] send defer: 3
2022-12-06 17:58:59,457 INFO    HandlerThread:1524526 [handler.py:handle_request_defer():162] handle defer: 2
